"id","content","category"
"24.txt","Ünal Aysal eleştirilere yanıt verdi!
Galatasaray Başkanı Ünal Aysal, Divan Kurulu'nda açıklamalarda bulundu.
 Galatasaray'ın Divn Kurulu Toplantısı'na sarı kırmızılı kulübün Başkanı Ünal Aysal yaptığı konuşma ile damga vurdu.
 Aysal, yönetim dışındaki isimlerin Divan Kurulları'nda 'haksız eleştiriler' yaptığını savunurken yaptığı konuşma ile üyeler tarafından alkış aldı. Aysal kulübün borçlarını göreve geldiği günden beri indirildiğini ifade ederek,""Borcumuz 315 milyon dolardan, 217 milyon dolara inmiştir. Bizim borçlarımız çoğunlukla dolar üzerindir. Kur farkları nedeniyle fazla gösterilmek isteniyor. Bunun önüne geçmek istiyoruz. Bu borçları bu hale getirdiğimiz için kendi adıma çok sevinçliyim."" dedi.
 Aysal yönetimini eleştirenlere seslenerek şu ifadeleri kullandı: ""Yönetim kurulunı suçlamak yerine tebrik edilmek istiyoruz. 50 milyon dolardan 11 milyon dolara inmiştir acil borçlarımız. Banka borçlarımız 150 milyon dolardan 109 milyon dolara indirildi. Bunlar zaten zamanı geldiğinde ödenen borçlardır. Hiçbirini aksattığımız olmamıştır. Son bir buçuk senedir Galatasaray kulübü kredisi en açık kulüp olmuştur. Borçlarımız yükselmemiş, düşmüştür. Burada rakamları zorlamanın bir alemi yoktur. Başarıya dayalı şekilde borçlarımızı indiriyoruz. Başarının altında finansal başarı vardır. Denetleme kurullarının da büyük katkısı var. Ancak biz dengeleri kendi içimizde değerlendirerek yükseliyoruz. Masraflarımız artıyor, ancak başarılarımız sürekli gelmekte. Hedefimiz daha da büyümektir. Herkes rahat olsun.""
 Ünal Aysal konuşmasının sonunda da tüm camiaya seslenerek şşu ifadeleri kullandı ve sözlerini noktaladı: ""Bizim nakitimiz yokki, nakit akış tablosu sunalım demiştim. Şuan ise nakit akışımız da var. Lütfen yönetimimize güvenin, biz her konuda başarılı olmak için çaba sarfediyoruz ve oluyoruz da... Biz Galatasaray'a birşeyler armağan edip öyle gitmenin peşindeyiz. Şan, şöhret için de yönetim olarak bu işi yapmıyoruz. Herkesten sadece bize güvenmesini bekliyoruz.""","spor"
"25.txt","Yobo'dan F.Bahçe'ye kötü haber
Nijerya Milli Takımı kampında bulunan Fenerbahçeli futbolcu Josep Yobo'nun sakatlandığı öğrenildi.
  
 Fenerbahçe'ye başarılı savunma oyuncusu Joseph Yobo'dan kötü haber geldi. Milli maçlar nedeniyle ülkesi Nijerya ile kampta olan tecrübeli savunma oyuncusunun dizinden sakatlandığı öğrenildi.
 Cumartesi günü 2013 Afrika Kupası elemelerinde Liberya ile karşılaşacak olan Nijerya Milli Takımı'nda Basın Sözcüsü Ben Alaiya yaptığı açıklamada, ""Yobo, Fenerbahçe'de geçirdiği diz sakatlığı sebebiyle, Liberya'ya karşı oynayacağımız maçta büyük bir ihtimalle oynayamayacak."" şeklinde konuştu. Alaiya, Yobo'nun milli maçta oynama şansını ""yüzde 30'dan daha az bir ihtimal"" olarak değerlendirdi.
 Fenerbahçe Kulübü bu sakatlık haberinin ardından büyük bir şok yaşarken; Yobo'nun sakatlığıyla ilgili detaylı bilgi bekleniyor.","spor"
"26.txt","Cavcav'dan TFF'ye sert eleştiri
Gençlerbirliği Başkanı Cavcav: ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk?'' dedi.
 Gençlerbirliği Kulübü Başkanı İlhan Cavcav, AA muhabirine yaptığı açıklamada İstanbul'da Kulüpler Birliği Vakfı'nın toplantısına katıldığını ve Türkiye'nin Romanya ile oynadığı karşılaşmayı izlediğini belirterek, karşılaşmanın sonucuna çok üzüldüğünü söyledi.
 Bu endişeyi yaşarken, gazetelerden, Türkiye Futbol Federasyonu (TFF) Başkanı Yıldırım Demirören'in Macaristan maçının kazanılması durumunda futbolculara 60'ar bin lira vadettiğini öğrendiğini belirten İlhan Cavcav, haber nedeniyle yaşadığı üzüntüyü dile getirdi.
 İlhan Cavcav, prime ilişkin haberin ayrıca Hollanda ve Romanya'nın 9'ar puanının olduğu 6'lı bir grupta, Türkiye 3 maçta 3 puan toplanmışken, 60'ar bin lira prim verilmesinin, ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk ?'' sorusunu aklına getirdiğini ifade etti.
 ''TFF, kulüplerin federasyonudur. Kulüplerimizden kesilen paralarla, böyle bir vaadi doğru bulmuyorum'' diyen Cavcav, Abdullah Avcı'dan da ''Biz bunu asla kabul etmiyoruz, gruptan çıkarsak 60 değil, 100, 200, 300'er bin TL verin'' açıklaması beklediğini, ancak Milli Takım Teknik Direktörü'nün de böyle bir teklifle gelmediğini dile getirdi.
 -''Burası kulüp takımı değil''-
 İlhan Cavcav, TFF başkanı Demirören'i de, ''Böyle bir rakamı asla telafuz etmemeliydi'' sözleriyle eleştirdi.
 Demirören'e, ''TFF başkanı olabilirsin, kulüp yöneticiliği yaptın, burası bir kulüp takımı değil'' sözleriyle seslenen Cavcav, sözlerine şöyle devam etti:
 ''Sen milli futbol takımının, federasyonun, kulüplerimizin başkanısın. Kulüpçü olarak Beşiktaş'ta büyük harcamalarla transferler veya büyük primlerle derece almaya gitmek olabilir ama bu bir milli davadır. Milli davanın parayla satın alınamayacağı bir ülkenin evlatlarıyız biz. Umarım Macaristan'ı yeneriz.''  AA","spor"
"27.txt","Kayserispor hocasını buldu
Kayserispor, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Sarı-kırmızılı ekip, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Kulüp Basın Sözcüsü Oğuz Ortaköylüoğlu, Şota Arveladze'nin istifa etmesinin ardından yaptıkları çalışma sonucu, teknik direktörlüğe Hırvat teknik adam Robert Prosinecki'nin getirildiğini belirtti.
 Kayserispor, Şota Arveladze'nin istifa etmesinin ardından 1 Ekim'den bu yana teknik direktör arayışındaydı. AA","spor"
"28.txt","Milli Takım'da Arda şoku!
A Milli Takımda yaşanan sakatlıklar son bulmuyor...
 Ay-yıldızlılara bir kötü haber de Arda Turan'dan geldi. Gökhan Gönül, Mehmet Topal, Burak Yılmaz ve Selçuk İnan'dan sonra Arda da Macaristan'a karşı forma giyemeyecek.
 A Milli Takım’da sakatlar kervanına eklenen son isim Arda Turan oldu.
 Romanya maçında sakatlanmasına rağmen Macaristan maçı kadrosunda tutulan yıldız oyuncudan kötü haber geldi. Arda Turan Salı günü oynanacak Macaristan maçında forma giyemeyecek. Romanya maçının ardından Selçuk İnan, Burak Yılmaz, Mehmet Topal ve Gökhan Gönül de sakatlıkları nedeniyle Macaristan karşılaşmanın kadrosundan çıkarılmıştı.
 NTV Spor","spor"
"29.txt","'Futbolda şike' davasında şok itiraz
''Futbolda şike'' iddialarına ilişkin davada mahkemenin kararına itiraz eden Gençlik ve Spor Bakanlığı, ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılmasını istedi.
 Davaya bakan İstanbul 16. Ağır Ceza Mahkemesi'nin kararına, davada taraf olmayan Gençlik ve Spor Bakanlığı'nın da itiraz ettiği öğrenildi.
 Söz konusu itirazın Gençlik ve Spor Bakanlığı adına İstanbul Muhakemat Müdürlüğü tarafından yapıldığı ifade edildi. Avukatların Yargıtay'a gönderilmek üzere mahkemeye sunduğu itiraz dilekçesinde, dava kapsamında ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılması istendi.
 Davada müşteki olarak yer alan Türkiye Futbol Federasyonu ise mahkemenin kararına herhangi bir itirazda bulunmadığı belirtildi. Davada ceza alan bir çok sanığın yanı sıra bazı müştekiler ise karara itiraz etmişti.
 ''Futbolda Şike'' iddialarına ilişkin görülen davada kararını temmuz ayında açıklayan mahkeme, Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım hakkında şike, teşvik ve örgüt kurmak suçlarından 6 yıl 3 ay hapis cezasına çarptırmıştı.
 Mahkeme heyeti, dava kapsamında yargılanan 93 sanık hakkındaki kararında 48 sanık hakkında çeşitli hapis cezaları ile 44 sanık hakkında ise beraat kararı vermişti. Heyet, dava kapsamında ifadesi alınamayan Emenual Emenike'nin ise dosyasını ayırmıştı.
 AA","spor"
"3.txt","Hentbolda Avrupa heyecanı
Hentbol Erkekler Süper Ligi'nin son şampiyonu Beşiktaş ile Hentbol Bayanlar Süper Ligi takımlarından Antalya Muratpaşa Belediyesi ve İzmir Büyükşehir Belediyesi hafta sonunda Avrupa'da sahaya çıkacak.
 Türkiye'yi Uluslararası Hentbol Federasyonu (EHF) Kupası'nda temsil eden  Beşiktaş, 2. turda Romanya'nın HC Odorheiu Secuiesc takımıyla 13 Ekim Cumartesi  günü deplasmanda karşılaşacak. Kluj'da Sala Sporturilor Salonu'nda oynanacak  karşılaşmayı Hırvat hakem çifti Tomislav Cindric ve Robert Gonzurek yönetecek.  Maçın rövanşı ise 20 Ekim 2012 Cumartesi günü saat 16.00'da İstanbul'da Süleyman  Seba Spor Salonu'nda oynanacak.                
  -Bayanların Avrupa mücadelesi                  
 Hentbol Bayanlar Şampiyonlar Ligi'nden elenerek yoluna Kupa Galipleri  Kupası'nda devam eden Antalya Muratpaşa Belediyespor ise 2. tur ilk maçında 14  Ekim Pazar günü Hırvatistan'ın Lokomotiva Zagreb ekibiyle mücadele edecek. Antalya Süleyman Evcilmen Spor ve Sergi Salonu'nda saat 15.00'te  başlayacak karşılaşmayı Moldovalı hakemler Igor Covalciuc ve Alexei Covalciuc  yönetecek. Maçın rövanşı ise 21 Ekim 2012 Pazar günü TSİ 18.00'de Hırvatistan'ın  Başkenti Zagreb'teki Dom Sportova Hall 2 Spor Salonu'nda yapılacak. Antalya  Muratpaşa Belediyespor, bu turu geçmesi durumunda Macar takımı Vaci NKSE'nin  rakibi olacak.Bayanlar Kupa Galipleri Kupası'nda mücadele eden bir diğer Türk takımı  İzmir Büyükşehir Belediyesi de 2. turda İsviçre'nin Yellow Winterthur takımıyla  karşı karşıya gelecek. İzmir'de oynanacak maçlardan ilki 13 Ekim 2012 Cumartesi,  rövanşı ise 14 Ekim 2012 Pazar günü yapılacak. Her iki mücadele de saat 17.00'de  başlayacak.   ","spor"
"30.txt","Bu kadro başaramaz
'Milli Takım'ın bu yapısıyla akıcı futbol, çabuk futbol oynama şansı yok. Kağıt ile kalem birbirini tamamlar, bir fincan kahvenin yanında bir bardak su olmalı. O bütünü bir araya getirmeden başarı da gerçekleşmez'
 Milli Takım'ı Avrupa Futbol Şampiyonası'nda ilk kez çeyrek final oynatan ve 3 büyükte de şampiyonluk yaşamış tek hoca olarak tarihe geçen Mustafa Denizli, CNN Türk'te Erkan Avseven'in hazırladığı Aykırı Sorular'a yaptığı açıklamalarla gündemi en çok meşgul eden tartışmalara noktayı koydu. İşte Denizli'nin Milli Takım konusundaki ilginç tespitleri:
 'MİLLİ takımın hali; keyifsiz. F.Bahçe yenilir 20 milyon üzülür, Beşiktaş yenilir, G.Saray yenilir insanlar üzülür ama Milli Takım yenilince herkes üzülüyor. Milli Takım iyi oynamadı. Hocanın yeterli olup olmadığı kararını yöneticiler verir. Ben Abdullah Avcı'yı tanıyor ve seviyorum. Ona da inanıyorum ama çok fazla ne olduğunu bilemem. Herkesin düşünceleri farklıdır.
 SAHA DiZiLiŞi HiÇ UYGUN DEĞiL
 BEN milli takımın bu yapısı içerisinde etkili futbol oynayabileceğini düşünmüyorum. Bunu samimi olarak söylüyorum. Milli takım için konuşmak için orada görev yapmama gerek yok. Milli Takım'ın bu yapısının akıcı futbol, çabuk futbol oynama şansı çok zor. Saha dizilişi, parselasyonu olarak bazı şeyler vardır. Kağıt kalem birbirini tamamlar. Kağıdı bulduğun zaman kalemle üzerini yazarsın. Kahve olduğu zaman yanında bir bardak su içersin.  O bütünü sağlamak lazım. O bütünü sadece kendine göre yapamazsın. Güçlüklere göre kadro yaparsın.
 BAŞARI UNSURLARI ÇOK EKSiK
 BENİM öyle bir derdim olmadı. Türkiye'de hep güçlü takımlarda çalıştığım için. Fakat senden güçlülerle karşı karşıya geldiğin zaman değişimi onlar yapmaz, değişimi sen bulacaksın. Karşının beklemediği şeyleri sen ortaya çıkaracaksın. O zaman kendini başarıya bir adım daha yakın hissedebilirsin. Burada bunlar belki biraz farklı ortaya konuluyor. Tabii bu ülkede milli takımı ortaya çıkaracak unsurların bir arada olmadığı da bir gerçek. Bir kısım dışarıda olursa! Arda dışarıda oynuyor ama döndüğü zaman her şeyi biliyor. Ama şu anda yüzde 30-40 civarında bu tanımlamaya çok uygun futbolcu profili değil.'
  ","spor"
"31.txt","Cavcav'dan TFF'ye sert eleştiri
Gençlerbirliği Başkanı Cavcav: ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk?'' dedi.
 Gençlerbirliği Kulübü Başkanı İlhan Cavcav, AA muhabirine yaptığı açıklamada İstanbul'da Kulüpler Birliği Vakfı'nın toplantısına katıldığını ve Türkiye'nin Romanya ile oynadığı karşılaşmayı izlediğini belirterek, karşılaşmanın sonucuna çok üzüldüğünü söyledi.
 Bu endişeyi yaşarken, gazetelerden, Türkiye Futbol Federasyonu (TFF) Başkanı Yıldırım Demirören'in Macaristan maçının kazanılması durumunda futbolculara 60'ar bin lira vadettiğini öğrendiğini belirten İlhan Cavcav, haber nedeniyle yaşadığı üzüntüyü dile getirdi.
 İlhan Cavcav, prime ilişkin haberin ayrıca Hollanda ve Romanya'nın 9'ar puanının olduğu 6'lı bir grupta, Türkiye 3 maçta 3 puan toplanmışken, 60'ar bin lira prim verilmesinin, ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk ?'' sorusunu aklına getirdiğini ifade etti.
 ''TFF, kulüplerin federasyonudur. Kulüplerimizden kesilen paralarla, böyle bir vaadi doğru bulmuyorum'' diyen Cavcav, Abdullah Avcı'dan da ''Biz bunu asla kabul etmiyoruz, gruptan çıkarsak 60 değil, 100, 200, 300'er bin TL verin'' açıklaması beklediğini, ancak Milli Takım Teknik Direktörü'nün de böyle bir teklifle gelmediğini dile getirdi.
 -''Burası kulüp takımı değil''-
 İlhan Cavcav, TFF başkanı Demirören'i de, ''Böyle bir rakamı asla telafuz etmemeliydi'' sözleriyle eleştirdi.
 Demirören'e, ''TFF başkanı olabilirsin, kulüp yöneticiliği yaptın, burası bir kulüp takımı değil'' sözleriyle seslenen Cavcav, sözlerine şöyle devam etti:
 ''Sen milli futbol takımının, federasyonun, kulüplerimizin başkanısın. Kulüpçü olarak Beşiktaş'ta büyük harcamalarla transferler veya büyük primlerle derece almaya gitmek olabilir ama bu bir milli davadır. Milli davanın parayla satın alınamayacağı bir ülkenin evlatlarıyız biz. Umarım Macaristan'ı yeneriz.''  AA","spor"
"32.txt","Kayserispor hocasını buldu
Kayserispor, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Sarı-kırmızılı ekip, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Kulüp Basın Sözcüsü Oğuz Ortaköylüoğlu, Şota Arveladze'nin istifa etmesinin ardından yaptıkları çalışma sonucu, teknik direktörlüğe Hırvat teknik adam Robert Prosinecki'nin getirildiğini belirtti.
 Kayserispor, Şota Arveladze'nin istifa etmesinin ardından 1 Ekim'den bu yana teknik direktör arayışındaydı. AA","spor"
"33.txt","Milli Takım'da Arda şoku!
A Milli Takımda yaşanan sakatlıklar son bulmuyor...
 Ay-yıldızlılara bir kötü haber de Arda Turan'dan geldi. Gökhan Gönül, Mehmet Topal, Burak Yılmaz ve Selçuk İnan'dan sonra Arda da Macaristan'a karşı forma giyemeyecek.
 A Milli Takım’da sakatlar kervanına eklenen son isim Arda Turan oldu.
 Romanya maçında sakatlanmasına rağmen Macaristan maçı kadrosunda tutulan yıldız oyuncudan kötü haber geldi. Arda Turan Salı günü oynanacak Macaristan maçında forma giyemeyecek. Romanya maçının ardından Selçuk İnan, Burak Yılmaz, Mehmet Topal ve Gökhan Gönül de sakatlıkları nedeniyle Macaristan karşılaşmanın kadrosundan çıkarılmıştı.
 NTV Spor","spor"
"34.txt","'Futbolda şike' davasında şok itiraz
''Futbolda şike'' iddialarına ilişkin davada mahkemenin kararına itiraz eden Gençlik ve Spor Bakanlığı, ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılmasını istedi.
 Davaya bakan İstanbul 16. Ağır Ceza Mahkemesi'nin kararına, davada taraf olmayan Gençlik ve Spor Bakanlığı'nın da itiraz ettiği öğrenildi.
 Söz konusu itirazın Gençlik ve Spor Bakanlığı adına İstanbul Muhakemat Müdürlüğü tarafından yapıldığı ifade edildi. Avukatların Yargıtay'a gönderilmek üzere mahkemeye sunduğu itiraz dilekçesinde, dava kapsamında ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılması istendi.
 Davada müşteki olarak yer alan Türkiye Futbol Federasyonu ise mahkemenin kararına herhangi bir itirazda bulunmadığı belirtildi. Davada ceza alan bir çok sanığın yanı sıra bazı müştekiler ise karara itiraz etmişti.
 ''Futbolda Şike'' iddialarına ilişkin görülen davada kararını temmuz ayında açıklayan mahkeme, Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım hakkında şike, teşvik ve örgüt kurmak suçlarından 6 yıl 3 ay hapis cezasına çarptırmıştı.
 Mahkeme heyeti, dava kapsamında yargılanan 93 sanık hakkındaki kararında 48 sanık hakkında çeşitli hapis cezaları ile 44 sanık hakkında ise beraat kararı vermişti. Heyet, dava kapsamında ifadesi alınamayan Emenual Emenike'nin ise dosyasını ayırmıştı.
 AA","spor"
"35.txt","Bu kadro başaramaz
'Milli Takım'ın bu yapısıyla akıcı futbol, çabuk futbol oynama şansı yok. Kağıt ile kalem birbirini tamamlar, bir fincan kahvenin yanında bir bardak su olmalı. O bütünü bir araya getirmeden başarı da gerçekleşmez'
 Milli Takım'ı Avrupa Futbol Şampiyonası'nda ilk kez çeyrek final oynatan ve 3 büyükte de şampiyonluk yaşamış tek hoca olarak tarihe geçen Mustafa Denizli, CNN Türk'te Erkan Avseven'in hazırladığı Aykırı Sorular'a yaptığı açıklamalarla gündemi en çok meşgul eden tartışmalara noktayı koydu. İşte Denizli'nin Milli Takım konusundaki ilginç tespitleri:
 'MİLLİ takımın hali; keyifsiz. F.Bahçe yenilir 20 milyon üzülür, Beşiktaş yenilir, G.Saray yenilir insanlar üzülür ama Milli Takım yenilince herkes üzülüyor. Milli Takım iyi oynamadı. Hocanın yeterli olup olmadığı kararını yöneticiler verir. Ben Abdullah Avcı'yı tanıyor ve seviyorum. Ona da inanıyorum ama çok fazla ne olduğunu bilemem. Herkesin düşünceleri farklıdır.
 SAHA DiZiLiŞi HiÇ UYGUN DEĞiL
 BEN milli takımın bu yapısı içerisinde etkili futbol oynayabileceğini düşünmüyorum. Bunu samimi olarak söylüyorum. Milli takım için konuşmak için orada görev yapmama gerek yok. Milli Takım'ın bu yapısının akıcı futbol, çabuk futbol oynama şansı çok zor. Saha dizilişi, parselasyonu olarak bazı şeyler vardır. Kağıt kalem birbirini tamamlar. Kağıdı bulduğun zaman kalemle üzerini yazarsın. Kahve olduğu zaman yanında bir bardak su içersin.  O bütünü sağlamak lazım. O bütünü sadece kendine göre yapamazsın. Güçlüklere göre kadro yaparsın.
 BAŞARI UNSURLARI ÇOK EKSiK
 BENİM öyle bir derdim olmadı. Türkiye'de hep güçlü takımlarda çalıştığım için. Fakat senden güçlülerle karşı karşıya geldiğin zaman değişimi onlar yapmaz, değişimi sen bulacaksın. Karşının beklemediği şeyleri sen ortaya çıkaracaksın. O zaman kendini başarıya bir adım daha yakın hissedebilirsin. Burada bunlar belki biraz farklı ortaya konuluyor. Tabii bu ülkede milli takımı ortaya çıkaracak unsurların bir arada olmadığı da bir gerçek. Bir kısım dışarıda olursa! Arda dışarıda oynuyor ama döndüğü zaman her şeyi biliyor. Ama şu anda yüzde 30-40 civarında bu tanımlamaya çok uygun futbolcu profili değil.'
  ","spor"
"36.txt","Cavcav'dan TFF'ye sert eleştiri
Gençlerbirliği Başkanı Cavcav: ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk?'' dedi.
 Gençlerbirliği Kulübü Başkanı İlhan Cavcav, AA muhabirine yaptığı açıklamada İstanbul'da Kulüpler Birliği Vakfı'nın toplantısına katıldığını ve Türkiye'nin Romanya ile oynadığı karşılaşmayı izlediğini belirterek, karşılaşmanın sonucuna çok üzüldüğünü söyledi.
 Bu endişeyi yaşarken, gazetelerden, Türkiye Futbol Federasyonu (TFF) Başkanı Yıldırım Demirören'in Macaristan maçının kazanılması durumunda futbolculara 60'ar bin lira vadettiğini öğrendiğini belirten İlhan Cavcav, haber nedeniyle yaşadığı üzüntüyü dile getirdi.
 İlhan Cavcav, prime ilişkin haberin ayrıca Hollanda ve Romanya'nın 9'ar puanının olduğu 6'lı bir grupta, Türkiye 3 maçta 3 puan toplanmışken, 60'ar bin lira prim verilmesinin, ''Romanya maçında 60'ar bin lira prim vermediğimiz için mi mağlup olduk ?'' sorusunu aklına getirdiğini ifade etti.
 ''TFF, kulüplerin federasyonudur. Kulüplerimizden kesilen paralarla, böyle bir vaadi doğru bulmuyorum'' diyen Cavcav, Abdullah Avcı'dan da ''Biz bunu asla kabul etmiyoruz, gruptan çıkarsak 60 değil, 100, 200, 300'er bin TL verin'' açıklaması beklediğini, ancak Milli Takım Teknik Direktörü'nün de böyle bir teklifle gelmediğini dile getirdi.
 -''Burası kulüp takımı değil''-
 İlhan Cavcav, TFF başkanı Demirören'i de, ''Böyle bir rakamı asla telafuz etmemeliydi'' sözleriyle eleştirdi.
 Demirören'e, ''TFF başkanı olabilirsin, kulüp yöneticiliği yaptın, burası bir kulüp takımı değil'' sözleriyle seslenen Cavcav, sözlerine şöyle devam etti:
 ''Sen milli futbol takımının, federasyonun, kulüplerimizin başkanısın. Kulüpçü olarak Beşiktaş'ta büyük harcamalarla transferler veya büyük primlerle derece almaya gitmek olabilir ama bu bir milli davadır. Milli davanın parayla satın alınamayacağı bir ülkenin evlatlarıyız biz. Umarım Macaristan'ı yeneriz.''  AA","spor"
"37.txt","Kayserispor hocasını buldu
Kayserispor, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Sarı-kırmızılı ekip, Hırvat teknik adam Robert Prosinecki ile 1,5 yıllık sözleşme imzaladı.
 Kulüp Basın Sözcüsü Oğuz Ortaköylüoğlu, Şota Arveladze'nin istifa etmesinin ardından yaptıkları çalışma sonucu, teknik direktörlüğe Hırvat teknik adam Robert Prosinecki'nin getirildiğini belirtti.
 Kayserispor, Şota Arveladze'nin istifa etmesinin ardından 1 Ekim'den bu yana teknik direktör arayışındaydı. AA","spor"
"38.txt","Milli Takım'da Arda şoku!
A Milli Takımda yaşanan sakatlıklar son bulmuyor...
 Ay-yıldızlılara bir kötü haber de Arda Turan'dan geldi. Gökhan Gönül, Mehmet Topal, Burak Yılmaz ve Selçuk İnan'dan sonra Arda da Macaristan'a karşı forma giyemeyecek.
 A Milli Takım’da sakatlar kervanına eklenen son isim Arda Turan oldu.
 Romanya maçında sakatlanmasına rağmen Macaristan maçı kadrosunda tutulan yıldız oyuncudan kötü haber geldi. Arda Turan Salı günü oynanacak Macaristan maçında forma giyemeyecek. Romanya maçının ardından Selçuk İnan, Burak Yılmaz, Mehmet Topal ve Gökhan Gönül de sakatlıkları nedeniyle Macaristan karşılaşmanın kadrosundan çıkarılmıştı.
 NTV Spor","spor"
"39.txt","'Futbolda şike' davasında şok itiraz
''Futbolda şike'' iddialarına ilişkin davada mahkemenin kararına itiraz eden Gençlik ve Spor Bakanlığı, ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılmasını istedi.
 Davaya bakan İstanbul 16. Ağır Ceza Mahkemesi'nin kararına, davada taraf olmayan Gençlik ve Spor Bakanlığı'nın da itiraz ettiği öğrenildi.
 Söz konusu itirazın Gençlik ve Spor Bakanlığı adına İstanbul Muhakemat Müdürlüğü tarafından yapıldığı ifade edildi. Avukatların Yargıtay'a gönderilmek üzere mahkemeye sunduğu itiraz dilekçesinde, dava kapsamında ''şike'' ve ''teşvik'' suçundan beraat eden sanıkların cezalandırılması istendi.
 Davada müşteki olarak yer alan Türkiye Futbol Federasyonu ise mahkemenin kararına herhangi bir itirazda bulunmadığı belirtildi. Davada ceza alan bir çok sanığın yanı sıra bazı müştekiler ise karara itiraz etmişti.
 ''Futbolda Şike'' iddialarına ilişkin görülen davada kararını temmuz ayında açıklayan mahkeme, Fenerbahçe Spor Kulübü Başkanı Aziz Yıldırım hakkında şike, teşvik ve örgüt kurmak suçlarından 6 yıl 3 ay hapis cezasına çarptırmıştı.
 Mahkeme heyeti, dava kapsamında yargılanan 93 sanık hakkındaki kararında 48 sanık hakkında çeşitli hapis cezaları ile 44 sanık hakkında ise beraat kararı vermişti. Heyet, dava kapsamında ifadesi alınamayan Emenual Emenike'nin ise dosyasını ayırmıştı.
 AA","spor"
"4.txt","Montpellier hocasına 2 maç ceza!
Avrupa Futbol Federasyonları Birliği (UEFA), Montpellier Teknik Direktörü Rene Girard'a, takımın Şampiyonlar Ligi'nde Schalke ile oynadığı maçtaki ''uygunsuz hareket''i nedeniyle 2 maçlık men cezası verdi.
  
  UEFA, resmi internet sitesinde, Rene Girard'a, takımının geçen hafta  Şampiyonlar Ligi'nde Almanya temsilcisi Schalke ile oynadığı maçta yaptığı el  hareketi nedeniyle 2 maçlık men cezası verildiğini duyurdu. Girard, 2-1 geride ve  10 kişi kalan takımının son dakikalarda skoru eşitlemesi üzerine Schalke yedek  kulübesine el hareketi yapmıştı. UEFA, Girard'ın, Montpellier'nin 24 Ekim'de oynayacağı Şampiyonlar Ligi  maçında oyuncu ve antrenörlerle iletişim kurmasının yasaklandığını, ikinci  cezanın ise deneme süresine bağlı olarak 3 yıl tecil edildiğini açıkladı.       
  Teknik direktör Girrard'a 5 bin ve Montpellier kulübüne, 5 oyuncusu sarı  kart gördüğü ve taraftarlarının sahaya meşale attığı gerekçesiyle 17 bin Avro  para cezası verildi. Montpellier ve Girrard, üç gün içinde karara itiraz  edebilecek.     
  ","spor"
